GEO_ID,NAME,state,county
0500000US02230,"Skagway Municipality, Alaska",02,230
0500000US02240,"Southeast Fairbanks Census Area, Alaska",02,240
0500000US02275,"Wrangell City and Borough, Alaska",02,275
0500000US02282,"Yakutat City and Borough, Alaska",02,282
0500000US02290,"Yukon-Koyukuk Census Area, Alaska",02,290
0500000US04001,"Apache County, Arizona",04,001
0500000US04003,"Cochise County, Arizona",04,003
0500000US04005,"Coconino County, Arizona",04,005
0500000US04007,"Gila County, Arizona",04,007
0500000US04009,"Graham County, Arizona",04,009
0500000US04011,"Greenlee County, Arizona",04,011
0500000US04012,"La Paz County, Arizona",04,012
0500000US04013,"Maricopa County, Arizona",04,013
0500000US04015,"Mohave County, Arizona",04,015
0500000US04017,"Navajo County, Arizona",04,017
0500000US04019,"Pima County, Arizona",04,019
0500000US04021,"Pinal County, Arizona",04,021
0500000US04023,"Santa Cruz County, Arizona",04,023
0500000US04025,"Yavapai County, Arizona",04,025
0500000US04027,"Yuma County, Arizona",04,027
0500000US05001,"Arkansas County, Arkansas",05,001
0500000US05003,"Ashley County, Arkansas",05,003
0500000US05005,"Baxter County, Arkansas",05,005
0500000US05007,"Benton County, Arkansas",05,007
0500000US05009,"Boone County, Arkansas",05,009
0500000US05011,"Bradley County, Arkansas",05,011
0500000US05013,"Calhoun County, Arkansas",05,013
0500000US05015,"Carroll County, Arkansas",05,015
0500000US05017,"Chicot County, Arkansas",05,017
0500000US05019,"Clark County, Arkansas",05,019
0500000US05021,"Clay County, Arkansas",05,021
0500000US05023,"Cleburne County, Arkansas",05,023
0500000US05025,"Cleveland County, Arkansas",05,025
0500000US05027,"Columbia County, Arkansas",05,027
0500000US05029,"Conway County, Arkansas",05,029
0500000US05031,"Craighead County, Arkansas",05,031
0500000US05033,"Crawford County, Arkansas",05,033
0500000US05035,"Crittenden County, Arkansas",05,035
0500000US05037,"Cross County, Arkansas",05,037
0500000US05039,"Dallas County, Arkansas",05,039
0500000US05041,"Desha County, Arkansas",05,041
0500000US05043,"Drew County, Arkansas",05,043
0500000US05045,"Faulkner County, Arkansas",05,045
0500000US05047,"Franklin County, Arkansas",05,047
0500000US05049,"Fulton County, Arkansas",05,049
0500000US05051,"Garland County, Arkansas",05,051
0500000US05053,"Grant County, Arkansas",05,053
0500000US05055,"Greene County, Arkansas",05,055
0500000US05057,"Hempstead County, Arkansas",05,057
0500000US05059,"Hot Spring County, Arkansas",05,059
0500000US05061,"Howard County, Arkansas",05,061
0500000US05063,"Independence County, Arkansas",05,063
0500000US05065,"Izard County, Arkansas",05,065
0500000US05067,"Jackson County, Arkansas",05,067
0500000US05069,"Jefferson County, Arkansas",05,069
0500000US05071,"Johnson County, Arkansas",05,071
0500000US05073,"Lafayette County, Arkansas",05,073
0500000US05075,"Lawrence County, Arkansas",05,075
0500000US05077,"Lee County, Arkansas",05,077
0500000US05079,"Lincoln County, Arkansas",05,079
0500000US05081,"Little River County, Arkansas",05,081
0500000US05083,"Logan County, Arkansas",05,083
0500000US05085,"Lonoke County, Arkansas",05,085
0500000US05087,"Madison County, Arkansas",05,087
0500000US05089,"Marion County, Arkansas",05,089
0500000US05091,"Miller County, Arkansas",05,091
0500000US05093,"Mississippi County, Arkansas",05,093
0500000US05095,"Monroe County, Arkansas",05,095
0500000US05097,"Montgomery County, Arkansas",05,097
0500000US05099,"Nevada County, Arkansas",05,099
0500000US05101,"Newton County, Arkansas",05,101
0500000US05103,"Ouachita County, Arkansas",05,103
0500000US05105,"Perry County, Arkansas",05,105
0500000US05107,"Phillips County, Arkansas",05,107
0500000US05109,"Pike County, Arkansas",05,109
0500000US05111,"Poinsett County, Arkansas",05,111
0500000US05113,"Polk County, Arkansas",05,113
0500000US05115,"Pope County, Arkansas",05,115
0500000US05117,"Prairie County, Arkansas",05,117
0500000US05119,"Pulaski County, Arkansas",05,119
0500000US05121,"Randolph County, Arkansas",05,121
0500000US05123,"St. Francis County, Arkansas",05,123
0500000US05125,"Saline County, Arkansas",05,125
0500000US05127,"Scott County, Arkansas",05,127
0500000US05129,"Searcy County, Arkansas",05,129
0500000US05131,"Sebastian County, Arkansas",05,131
0500000US05133,"Sevier County, Arkansas",05,133
0500000US05135,"Sharp County, Arkansas",05,135
0500000US05137,"Stone County, Arkansas",05,137
0500000US05139,"Union County, Arkansas",05,139
0500000US05141,"Van Buren County, Arkansas",05,141
0500000US05143,"Washington County, Arkansas",05,143
0500000US05145,"White County, Arkansas",05,145
0500000US05147,"Woodruff County, Arkansas",05,147
0500000US05149,"Yell County, Arkansas",05,149
0500000US06001,"Alameda County, California",06,001
0500000US06003,"Alpine County, California",06,003
0500000US06005,"Amador County, California",06,005
0500000US06007,"Butte County, California",06,007
0500000US06009,"Calaveras County, California",06,009
0500000US06011,"Colusa County, California",06,011
0500000US06013,"Contra Costa County, California",06,013
0500000US06015,"Del Norte County, California",06,015
0500000US06017,"El Dorado County, California",06,017
0500000US06019,"Fresno County, California",06,019
0500000US06021,"Glenn County, California",06,021
0500000US06023,"Humboldt County, California",06,023
0500000US06025,"Imperial County, California",06,025
0500000US06027,"Inyo County, California",06,027
0500000US06029,"Kern County, California",06,029
0500000US06031,"Kings County, California",06,031
0500000US06033,"Lake County, California",06,033
0500000US06035,"Lassen County, California",06,035
0500000US06037,"Los Angeles County, California",06,037
0500000US06039,"Madera County, California",06,039
0500000US06041,"Marin County, California",06,041
0500000US06043,"Mariposa County, California",06,043
0500000US06045,"Mendocino County, California",06,045
0500000US06047,"Merced County, California",06,047
0500000US06049,"Modoc County, California",06,049
0500000US06051,"Mono County, California",06,051
0500000US06053,"Monterey County, California",06,053
0500000US06055,"Napa County, California",06,055
0500000US06057,"Nevada County, California",06,057
0500000US06059,"Orange County, California",06,059
0500000US06061,"Placer County, California",06,061
0500000US06063,"Plumas County, California",06,063
0500000US06065,"Riverside County, California",06,065
0500000US06067,"Sacramento County, California",06,067
0500000US06069,"San Benito County, California",06,069
0500000US06071,"San Bernardino County, California",06,071
0500000US06073,"San Diego County, California",06,073
0500000US06075,"San Francisco County, California",06,075
0500000US06077,"San Joaquin County, California",06,077
0500000US06079,"San Luis Obispo County, California",06,079
0500000US06081,"San Mateo County, California",06,081
0500000US06083,"Santa Barbara County, California",06,083
0500000US06085,"Santa Clara County, California",06,085
0500000US06087,"Santa Cruz County, California",06,087
0500000US06089,"Shasta County, California",06,089
0500000US06091,"Sierra County, California",06,091
0500000US06093,"Siskiyou County, California",06,093
0500000US06095,"Solano County, California",06,095
0500000US06097,"Sonoma County, California",06,097
0500000US06099,"Stanislaus County, California",06,099
0500000US06101,"Sutter County, California",06,101
0500000US06103,"Tehama County, California",06,103
0500000US06105,"Trinity County, California",06,105
0500000US06107,"Tulare County, California",06,107
0500000US06109,"Tuolumne County, California",06,109
0500000US06111,"Ventura County, California",06,111
0500000US06113,"Yolo County, California",06,113
0500000US06115,"Yuba County, California",06,115
0500000US08001,"Adams County, Colorado",08,001
0500000US08003,"Alamosa County, Colorado",08,003
0500000US08005,"Arapahoe County, Colorado",08,005
0500000US08007,"Archuleta County, Colorado",08,007
0500000US08009,"Baca County, Colorado",08,009
0500000US08011,"Bent County, Colorado",08,011
0500000US08013,"Boulder County, Colorado",08,013
0500000US08014,"Broomfield County, Colorado",08,014
0500000US08015,"Chaffee County, Colorado",08,015
0500000US08017,"Cheyenne County, Colorado",08,017
0500000US08019,"Clear Creek County, Colorado",08,019
0500000US08021,"Conejos County, Colorado",08,021
0500000US08023,"Costilla County, Colorado",08,023
0500000US08025,"Crowley County, Colorado",08,025
0500000US08027,"Custer County, Colorado",08,027
0500000US08029,"Delta County, Colorado",08,029
0500000US08031,"Denver County, Colorado",08,031
0500000US08033,"Dolores County, Colorado",08,033
0500000US08035,"Douglas County, Colorado",08,035
0500000US08037,"Eagle County, Colorado",08,037
0500000US08039,"Elbert County, Colorado",08,039
0500000US08041,"El Paso County, Colorado",08,041
0500000US08043,"Fremont County, Colorado",08,043
0500000US08045,"Garfield County, Colorado",08,045
0500000US08047,"Gilpin County, Colorado",08,047
0500000US08049,"Grand County, Colorado",08,049
0500000US08051,"Gunnison County, Colorado",08,051
0500000US08053,"Hinsdale County, Colorado",08,053
0500000US08055,"Huerfano County, Colorado",08,055
0500000US08057,"Jackson County, Colorado",08,057
0500000US08059,"Jefferson County, Colorado",08,059
0500000US08061,"Kiowa County, Colorado",08,061
0500000US08063,"Kit Carson County, Colorado",08,063
0500000US08065,"Lake County, Colorado",08,065
0500000US08067,"La Plata County, Colorado",08,067
0500000US08069,"Larimer County, Colorado",08,069
0500000US08071,"Las Animas County, Colorado",08,071
0500000US08073,"Lincoln County, Colorado",08,073
0500000US08075,"Logan County, Colorado",08,075
0500000US08077,"Mesa County, Colorado",08,077
0500000US08079,"Mineral County, Colorado",08,079
0500000US08081,"Moffat County, Colorado",08,081
0500000US08083,"Montezuma County, Colorado",08,083
0500000US08085,"Montrose County, Colorado",08,085
0500000US08087,"Morgan County, Colorado",08,087
0500000US08089,"Otero County, Colorado",08,089
0500000US08091,"Ouray County, Colorado",08,091
0500000US08093,"Park County, Colorado",08,093
0500000US08095,"Phillips County, Colorado",08,095
0500000US08097,"Pitkin County, Colorado",08,097
0500000US08099,"Prowers County, Colorado",08,099
0500000US08101,"Pueblo County, Colorado",08,101
0500000US08103,"Rio Blanco County, Colorado",08,103
0500000US08105,"Rio Grande County, Colorado",08,105
0500000US08107,"Routt County, Colorado",08,107
0500000US08109,"Saguache County, Colorado",08,109
0500000US08111,"San Juan County, Colorado",08,111
0500000US08113,"San Miguel County, Colorado",08,113
0500000US08115,"Sedgwick County, Colorado",08,115
0500000US08117,"Summit County, Colorado",08,117
0500000US08119,"Teller County, Colorado",08,119
0500000US08121,"Washington County, Colorado",08,121
0500000US08123,"Weld County, Colorado",08,123
0500000US08125,"Yuma County, Colorado",08,125
0500000US09110,"Capitol Planning Region, Connecticut",09,110
0500000US09120,"Greater Bridgeport Planning Region, Connecticut",09,120
0500000US09130,"Lower Connecticut River Valley Planning Region, Connecticut",09,130
0500000US09140,"Naugatuck Valley Planning Region, Connecticut",09,140
0500000US09150,"Northeastern Connecticut Planning Region, Connecticut",09,150
0500000US09160,"Northwest Hills Planning Region, Connecticut",09,160
0500000US09170,"South Central Connecticut Planning Region, Connecticut",09,170
0500000US09180,"Southeastern Connecticut Planning Region, Connecticut",09,180
0500000US09190,"Western Connecticut Planning Region, Connecticut",09,190
0500000US10001,"Kent County, Delaware",10,001
0500000US10003,"New Castle County, Delaware",10,003
0500000US10005,"Sussex County, Delaware",10,005
0500000US11001,"District of Columbia, District of Columbia",11,001
0500000US12001,"Alachua County, Florida",12,001
0500000US12003,"Baker County, Florida",12,003
0500000US12005,"Bay County, Florida",12,005
0500000US12007,"Bradford County, Florida",12,007
0500000US12009,"Brevard County, Florida",12,009
0500000US12011,"Broward County, Florida",12,011
0500000US12013,"Calhoun County, Florida",12,013
0500000US12015,"Charlotte County, Florida",12,015
0500000US12017,"Citrus County, Florida",12,017
0500000US12019,"Clay County, Florida",12,019
0500000US12021,"Collier County, Florida",12,021
0500000US12023,"Columbia County, Florida",12,023
0500000US12027,"DeSoto County, Florida",12,027
0500000US12029,"Dixie County, Florida",12,029
0500000US12031,"Duval County, Florida",12,031
0500000US12033,"Escambia County, Florida",12,033
0500000US12035,"Flagler County, Florida",12,035
0500000US12037,"Franklin County, Florida",12,037
0500000US12039,"Gadsden County, Florida",12,039
0500000US12041,"Gilchrist County, Florida",12,041
0500000US12043,"Glades County, Florida",12,043
0500000US12045,"Gulf County, Florida",12,045
0500000US12047,"Hamilton County, Florida",12,047
0500000US12049,"Hardee County, Florida",12,049
0500000US12051,"Hendry County, Florida",12,051
0500000US12053,"Hernando County, Florida",12,053
0500000US12055,"Highlands County, Florida",12,055
0500000US12057,"Hillsborough County, Florida",12,057
0500000US12059,"Holmes County, Florida",12,059
0500000US12061,"Indian River County, Florida",12,061
0500000US12063,"Jackson County, Florida",12,063
0500000US12065,"Jefferson County, Florida",12,065
0500000US12067,"Lafayette County, Florida",12,067
0500000US12069,"Lake County, Florida",12,069
0500000US12071,"Lee County, Florida",12,071
0500000US12073,"Leon County, Florida",12,073
0500000US12075,"Levy County, Florida",12,075
0500000US12077,"Liberty County, Florida",12,077
0500000US12079,"Madison County, Florida",12,079
0500000US12081,"Manatee County, Florida",12,081
0500000US12083,"Marion County, Florida",12,083
0500000US12085,"Martin County, Florida",12,085
0500000US12086,"Miami-Dade County, Florida",12,086
0500000US12087,"Monroe County, Florida",12,087
0500000US12089,"Nassau County, Florida",12,089
0500000US12091,"Okaloosa County, Florida",12,091
0500000US12093,"Okeechobee County, Florida",12,093
0500000US12095,"Orange County, Florida",12,095
0500000US12097,"Osceola County, Florida",12,097
0500000US12099,"Palm Beach County, Florida",12,099
0500000US12101,"Pasco County, Florida",12,101
0500000US12103,"Pinellas County, Florida",12,103
0500000US12105,"Polk County, Florida",12,105
0500000US12107,"Putnam County, Florida",12,107
0500000US12109,"St. Johns County, Florida",12,109
0500000US12111,"St. Lucie County, Florida",12,111
0500000US12113,"Santa Rosa County, Florida",12,113
0500000US12115,"Sarasota County, Florida",12,115
0500000US12117,"Seminole County, Florida",12,117
0500000US12119,"Sumter County, Florida",12,119
0500000US12121,"Suwannee County, Florida",12,121
0500000US12123,"Taylor County, Florida",12,123
0500000US12125,"Union County, Florida",12,125
0500000US12127,"Volusia County, Florida",12,127
0500000US12129,"Wakulla County, Florida",12,129
0500000US12131,"Walton County, Florida",12,131
0500000US12133,"Washington County, Florida",12,133
0500000US13001,"Appling County, Georgia",13,001
0500000US13003,"Atkinson County, Georgia",13,003
0500000US13005,"Bacon County, Georgia",13,005
0500000US13007,"Baker County, Georgia",13,007
0500000US13009,"Baldwin County, Georgia",13,009
0500000US13011,"Banks County, Georgia",13,011
0500000US13013,"Barrow County, Georgia",13,013
0500000US13015,"Bartow County, Georgia",13,015
0500000US13017,"Ben Hill County, Georgia",13,017
0500000US13019,"Berrien County, Georgia",13,019
0500000US13021,"Bibb County, Georgia",13,021
0500000US13023,"Bleckley County, Georgia",13,023
0500000US13025,"Brantley County, Georgia",13,025
0500000US13027,"Brooks County, Georgia",13,027
0500000US13029,"Bryan County, Georgia",13,029
0500000US13031,"Bulloch County, Georgia",13,031
0500000US13033,"Burke County, Georgia",13,033
0500000US13035,"Butts County, Georgia",13,035
0500000US13037,"Calhoun County, Georgia",13,037
0500000US13039,"Camden County, Georgia",13,039
0500000US13043,"Candler County, Georgia",13,043
0500000US13045,"Carroll County, Georgia",13,045
0500000US13047,"Catoosa County, Georgia",13,047
0500000US13049,"Charlton County, Georgia",13,049
0500000US13051,"Chatham County, Georgia",13,051
0500000US13053,"Chattahoochee County, Georgia",13,053
0500000US13055,"Chattooga County, Georgia",13,055
0500000US13057,"Cherokee County, Georgia",13,057
0500000US13059,"Clarke County, Georgia",13,059
0500000US13061,"Clay County, Georgia",13,061
0500000US13063,"Clayton County, Georgia",13,063
0500000US13065,"Clinch County, Georgia",13,065
0500000US13067,"Cobb County, Georgia",13,067
0500000US13069,"Coffee County, Georgia",13,069
0500000US13071,"Colquitt County, Georgia",13,071
0500000US13073,"Columbia County, Georgia",13,073
0500000US13075,"Cook County, Georgia",13,075
0500000US13077,"Coweta County, Georgia",13,077
0500000US13079,"Crawford County, Georgia",13,079
0500000US13081,"Crisp County, Georgia",13,081
0500000US13083,"Dade County, Georgia",13,083
0500000US13085,"Dawson County, Georgia",13,085
0500000US13087,"Decatur County, Georgia",13,087
0500000US13089,"DeKalb County, Georgia",13,089
0500000US13091,"Dodge County, Georgia",13,091
0500000US13093,"Dooly County, Georgia",13,093
0500000US13095,"Dougherty County, Georgia",13,095
0500000US13097,"Douglas County, Georgia",13,097
0500000US13099,"Early County, Georgia",13,099
0500000US13101,"Echols County, Georgia",13,101
0500000US13103,"Effingham County, Georgia",13,103
0500000US13105,"Elbert County, Georgia",13,105
0500000US13107,"Emanuel County, Georgia",13,107
0500000US13109,"Evans County, Georgia",13,109
0500000US13111,"Fannin County, Georgia",13,111
0500000US13113,"Fayette County, Georgia",13,113
0500000US13115,"Floyd County, Georgia",13,115
0500000US13117,"Forsyth County, Georgia",13,117
0500000US13119,"Franklin County, Georgia",13,119
0500000US13121,"Fulton County, Georgia",13,121
0500000US13123,"Gilmer County, Georgia",13,123
0500000US13125,"Glascock County, Georgia",13,125
0500000US13127,"Glynn County, Georgia",13,127
0500000US13129,"Gordon County, Georgia",13,129
0500000US13131,"Grady County, Georgia",13,131
0500000US13133,"Greene County, Georgia",13,133
0500000US13135,"Gwinnett County, Georgia",13,135
0500000US13137,"Habersham County, Georgia",13,137
0500000US13139,"Hall County, Georgia",13,139
0500000US13141,"Hancock County, Georgia",13,141
0500000US13143,"Haralson County, Georgia",13,143
0500000US13145,"Harris County, Georgia",13,145
0500000US13147,"Hart County, Georgia",13,147
0500000US13149,"Heard County, Georgia",13,149
0500000US13151,"Henry County, Georgia",13,151
0500000US13153,"Houston County, Georgia",13,153
0500000US13155,"Irwin County, Georgia",13,155
0500000US13157,"Jackson County, Georgia",13,157
0500000US13159,"Jasper County, Georgia",13,159
0500000US13161,"Jeff Davis County, Georgia",13,161
0500000US13163,"Jefferson County, Georgia",13,163
0500000US13165,"Jenkins County, Georgia",13,165
0500000US13167,"Johnson County, Georgia",13,167
0500000US13169,"Jones County, Georgia",13,169
0500000US13171,"Lamar County, Georgia",13,171
0500000US13173,"Lanier County, Georgia",13,173
0500000US13175,"Laurens County, Georgia",13,175
0500000US13177,"Lee County, Georgia",13,177
0500000US13179,"Liberty County, Georgia",13,179
0500000US13181,"Lincoln County, Georgia",13,181
0500000US13183,"Long County, Georgia",13,183
0500000US13185,"Lowndes County, Georgia",13,185
0500000US13187,"Lumpkin County, Georgia",13,187
0500000US13189,"McDuffie County, Georgia",13,189
0500000US13191,"McIntosh County, Georgia",13,191
0500000US13193,"Macon County, Georgia",13,193
0500000US13195,"Madison County, Georgia",13,195
0500000US13197,"Marion County, Georgia",13,197
0500000US13199,"Meriwether County, Georgia",13,199
0500000US13201,"Miller County, Georgia",13,201
0500000US13205,"Mitchell County, Georgia",13,205
0500000US13207,"Monroe County, Georgia",13,207
0500000US13209,"Montgomery County, Georgia",13,209
0500000US13211,"Morgan County, Georgia",13,211
0500000US13213,"Murray County, Georgia",13,213
0500000US13215,"Muscogee County, Georgia",13,215
0500000US13217,"Newton County, Georgia",13,217
0500000US13219,"Oconee County, Georgia",13,219
0500000US13221,"Oglethorpe County, Georgia",13,221
0500000US13223,"Paulding County, Georgia",13,223
0500000US13225,"Peach County, Georgia",13,225
0500000US13227,"Pickens County, Georgia",13,227
0500000US13229,"Pierce County, Georgia",13,229
0500000US13231,"Pike County, Georgia",13,231
0500000US13233,"Polk County, Georgia",13,233
0500000US13235,"Pulaski County, Georgia",13,235
0500000US13237,"Putnam County, Georgia",13,237
0500000US13239,"Quitman County, Georgia",13,239
0500000US13241,"Rabun County, Georgia",13,241
0500000US13243,"Randolph County, Georgia",13,243
0500000US13245,"Richmond County, Georgia",13,245
0500000US13247,"Rockdale County, Georgia",13,247
0500000US13249,"Schley County, Georgia",13,249
0500000US13251,"Screven County, Georgia",13,251
0500000US13253,"Seminole County, Georgia",13,253
0500000US13255,"Spalding County, Georgia",13,255
0500000US13257,"Stephens County, Georgia",13,257
0500000US13259,"Stewart County, Georgia",13,259
0500000US13261,"Sumter County, Georgia",13,261
0500000US13263,"Talbot County, Georgia",13,263
0500000US13265,"Taliaferro County, Georgia",13,265
0500000US13267,"Tattnall County, Georgia",13,267
0500000US13269,"Taylor County, Georgia",13,269
0500000US13271,"Telfair County, Georgia",13,271
0500000US13273,"Terrell County, Georgia",13,273
0500000US13275,"Thomas County, Georgia",13,275
0500000US13277,"Tift County, Georgia",13,277
0500000US13279,"Toombs County, Georgia",13,279
0500000US13281,"Towns County, Georgia",13,281
0500000US13283,"Treutlen County, Georgia",13,283
0500000US13285,"Troup County, Georgia",13,285
0500000US13287,"Turner County, Georgia",13,287
0500000US13289,"Twiggs County, Georgia",13,289
0500000US13291,"Union County, Georgia",13,291
0500000US13293,"Upson County, Georgia",13,293
0500000US13295,"Walker County, Georgia",13,295
0500000US13297,"Walton County, Georgia",13,297
0500000US13299,"Ware County, Georgia",13,299
0500000US13301,"Warren County, Georgia",13,301
0500000US13303,"Washington County, Georgia",13,303
0500000US13305,"Wayne County, Georgia",13,305
0500000US13307,"Webster County, Georgia",13,307
0500000US13309,"Wheeler County, Georgia",13,309
0500000US13311,"White County, Georgia",13,311
0500000US13313,"Whitfield County, Georgia",13,313
0500000US13315,"Wilcox County, Georgia",13,315
0500000US13317,"Wilkes County, Georgia",13,317
0500000US13319,"Wilkinson County, Georgia",13,319
0500000US13321,"Worth County, Georgia",13,321
0500000US15001,"Hawaii County, Hawaii",15,001
0500000US15003,"Honolulu County, Hawaii",15,003
0500000US15005,"Kalawao County, Hawaii",15,005
0500000US15007,"Kauai County, Hawaii",15,007
0500000US15009,"Maui County, Hawaii",15,009
0500000US16001,"Ada County, Idaho",16,001
0500000US16003,"Adams County, Idaho",16,003
0500000US16005,"Bannock County, Idaho",16,005
0500000US16007,"Bear Lake County, Idaho",16,007
0500000US16009,"Benewah County, Idaho",16,009
0500000US16011,"Bingham County, Idaho",16,011
0500000US16013,"Blaine County, Idaho",16,013
0500000US16015,"Boise County, Idaho",16,015
0500000US16017,"Bonner County, Idaho",16,017
0500000US16019,"Bonneville County, Idaho",16,019
0500000US16021,"Boundary County, Idaho",16,021
0500000US16023,"Butte County, Idaho",16,023
0500000US16025,"Camas County, Idaho",16,025
0500000US16027,"Canyon County, Idaho",16,027
0500000US16029,"Caribou County, Idaho",16,029
0500000US16031,"Cassia County, Idaho",16,031
0500000US16033,"Clark County, Idaho",16,033
0500000US16035,"Clearwater County, Idaho",16,035
0500000US16037,"Custer County, Idaho",16,037
0500000US16039,"Elmore County, Idaho",16,039
0500000US16041,"Franklin County, Idaho",16,041
0500000US16043,"Fremont County, Idaho",16,043
0500000US16045,"Gem County, Idaho",16,045
0500000US16047,"Gooding County, Idaho",16,047
0500000US16049,"Idaho County, Idaho",16,049
0500000US16051,"Jefferson County, Idaho",16,051
0500000US16053,"Jerome County, Idaho",16,053
0500000US16055,"Kootenai County, Idaho",16,055
0500000US16057,"Latah County, Idaho",16,057
0500000US16059,"Lemhi County, Idaho",16,059
0500000US16061,"Lewis County, Idaho",16,061
0500000US16063,"Lincoln County, Idaho",16,063
0500000US16065,"Madison County, Idaho",16,065
0500000US16067,"Minidoka County, Idaho",16,067
0500000US16069,"Nez Perce County, Idaho",16,069
0500000US16071,"Oneida County, Idaho",16,071
0500000US16073,"Owyhee County, Idaho",16,073
0500000US16075,"Payette County, Idaho",16,075
0500000US16077,"Power County, Idaho",16,077
0500000US16079,"Shoshone County, Idaho",16,079
0500000US16081,"Teton County, Idaho",16,081
0500000US16083,"Twin Falls County, Idaho",16,083
0500000US16085,"Valley County, Idaho",16,085
0500000US16087,"Washington County, Idaho",16,087
0500000US17001,"Adams County, Illinois",17,001
0500000US17003,"Alexander County, Illinois",17,003
0500000US17005,"Bond County, Illinois",17,005
0500000US17007,"Boone County, Illinois",17,007
0500000US17009,"Brown County, Illinois",17,009
