GEOIDFQ,cat4_mom_slosh_hightide_maximum,emergency_shelters_count,FEMA_SFHA_acres,FEMA_SFHA_intersect,igtn_prob_test_maximum,n10_landslide_susc_maximum,slrxa_3pt2ft_acres,slrxa_3pt2ft_intersect,slrxa_3pt2ft_pct,staterf_inann_mean
1500000US150010215131,11.0,1,2.00690456023,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,0.127400433299,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,0.0144187452873,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,0.0461650546688,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,10.0996817055,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,2.29502364904,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,0.362864214599,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,0.151022712112,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,0.131801285398,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,0.112390095511,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,9.50978467652e-05,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,13.8410381871,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,1.81667558873,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,2.04790044308,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,0.561822306386,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,8.14806535575,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,2.21136625619,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,1.65310652469,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,0.151695385369,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,0.0579911271739,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,13.6576081692,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,8.52622612735,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,3.95981757411,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,0.544308311847,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,0.0328955894056,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,0.0755971535379,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,0.115925813398,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,1.26972077753,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,1.70234884447,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,13.4333440141,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,3.14702465326,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,1.52627358404,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,0.212890477412,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,1.78894543334,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,0.313128440312,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,0.505989657228,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010215131,11.0,1,15.0664263725,1,0.980000019073,81.0,65.130385269,1,0.451329,18.7836067238
1500000US150010216052,10.0,1,0.030968894216,1,0.740000009537,50.0,6.08358728687,1,5.0172,28.5621492863
1500000US150010216052,10.0,1,0.550784929684,1,0.740000009537,50.0,6.08358728687,1,5.0172,28.5621492863
1500000US150010216052,10.0,1,1.18182991056,1,0.740000009537,50.0,6.08358728687,1,5.0172,28.5621492863
1500000US150010216052,10.0,1,0.132231324015,1,0.740000009537,50.0,6.08358728687,1,5.0172,28.5621492863
1500000US150010216052,10.0,1,1.07038424095,1,0.740000009537,50.0,6.08358728687,1,5.0172,28.5621492863
1500000US150010216052,10.0,1,4.17459610732,1,0.740000009537,50.0,6.08358728687,1,5.0172,28.5621492863
1500000US150010216052,10.0,1,1.25634732825,1,0.740000009537,50.0,6.08358728687,1,5.0172,28.5621492863
1500000US150010216052,10.0,1,0.539570547549,1,0.740000009537,50.0,6.08358728687,1,5.0172,28.5621492863
1500000US150010216052,10.0,1,0.00228969371493,1,0.740000009537,50.0,6.08358728687,1,5.0172,28.5621492863
1500000US150010216052,10.0,1,6.79650336052,1,0.740000009537,50.0,6.08358728687,1,5.0172,28.5621492863
1500000US150010216052,10.0,1,0.378698094542,1,0.740000009537,50.0,6.08358728687,1,5.0172,28.5621492863
1500000US150010216052,10.0,1,0.432855712858,1,0.740000009537,50.0,6.08358728687,1,5.0172,28.5621492863
1500000US150010216052,10.0,1,1.7331810858,1,0.740000009537,50.0,6.08358728687,1,5.0172,28.5621492863
1500000US150010216053,10.0,1,1.94514122424,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,0.00407152694508,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,9.24168249327,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,0.154136870117,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,3.19281961327,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,1.11853365908,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,1.07274890652,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,1.83955632674,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,0.353409434977,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,0.413915960562,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,0.55581697289,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,0.102255711897,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,0.00949934339011,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,6.26949357493,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,0.0696270205504,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,7.63924314184,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,2.91467456586,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,2.73688869397,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,0.362680285791,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,0.902526664609,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,0.000225641968478,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,0.279275580043,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,3.22044988929,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,1.63818984405,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,1.53097119815,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,0.321206190559,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,2.09333583339,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,0.0732954609977,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,2.53656235731e-05,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,1.53455913765,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,0.183093527843,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,0.305849738416,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,0.0724218278605,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,0.00968980919351,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,1.58282701209,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,0.305178127639,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,7.66648582363,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,0.229564803597,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,0.0049007710546,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,0.289106679126,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,15.1034873454,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,3.74851194613,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,9.56858146467,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216053,10.0,1,123.858652255,1,0.819999992847,80.0,10.4782126483,1,0.994255,36.779822136
1500000US150010216081,10.0,1,0.261660351755,1,0.759999990463,40.0,2.87046237667,1,4.21998,28.6330871582
1500000US150010216081,10.0,1,0.250494054096,1,0.759999990463,40.0,2.87046237667,1,4.21998,28.6330871582
1500000US150010216081,10.0,1,0.294636535366,1,0.759999990463,40.0,2.87046237667,1,4.21998,28.6330871582
1500000US150010216081,10.0,1,0.11979179505,1,0.759999990463,40.0,2.87046237667,1,4.21998,28.6330871582
1500000US150010216081,10.0,1,1.05894497065,1,0.759999990463,40.0,2.87046237667,1,4.21998,28.6330871582
1500000US150010216081,10.0,1,0.911440319609,1,0.759999990463,40.0,2.87046237667,1,4.21998,28.6330871582
1500000US150010216081,10.0,1,2.01657812922,1,0.759999990463,40.0,2.87046237667,1,4.21998,28.6330871582
1500000US150010216081,10.0,1,2.80863803203,1,0.759999990463,40.0,2.87046237667,1,4.21998,28.6330871582
1500000US150010216081,10.0,1,3.93005416022,1,0.759999990463,40.0,2.87046237667,1,4.21998,28.6330871582
1500000US150010216081,10.0,1,0.181981911854,1,0.759999990463,40.0,2.87046237667,1,4.21998,28.6330871582
1500000US150010216081,10.0,1,0.449625928101,1,0.759999990463,40.0,2.87046237667,1,4.21998,28.6330871582
1500000US150010216081,10.0,1,0.00884054279188,1,0.759999990463,40.0,2.87046237667,1,4.21998,28.6330871582
1500000US150010216081,10.0,1,0.0656574758899,1,0.759999990463,40.0,2.87046237667,1,4.21998,28.6330871582
1500000US150010216081,10.0,1,0.11575394161,1,0.759999990463,40.0,2.87046237667,1,4.21998,28.6330871582
1500000US150010216081,10.0,1,0.237497884515,1,0.759999990463,40.0,2.87046237667,1,4.21998,28.6330871582
1500000US150010216081,10.0,1,8.51691774213,1,0.759999990463,40.0,2.87046237667,1,4.21998,28.6330871582
1500000US150010216082,11.0,1,0.0200158072357,1,0.730000019073,2.0,0.843028835952,1,0.441361,31.2190168699
1500000US150010216082,11.0,1,0.021255915179,1,0.730000019073,2.0,0.843028835952,1,0.441361,31.2190168699
1500000US150010216082,11.0,1,0.00198518176082,1,0.730000019073,2.0,0.843028835952,1,0.441361,31.2190168699
1500000US150010216082,11.0,1,0.0239249786135,1,0.730000019073,2.0,0.843028835952,1,0.441361,31.2190168699
1500000US150010216082,11.0,1,0.0199213984931,1,0.730000019073,2.0,0.843028835952,1,0.441361,31.2190168699
1500000US150010216082,11.0,1,0.00689982741077,1,0.730000019073,2.0,0.843028835952,1,0.441361,31.2190168699
1500000US150010216082,11.0,1,0.000332958482639,1,0.730000019073,2.0,0.843028835952,1,0.441361,31.2190168699
1500000US150010216082,11.0,1,0.0121117718028,1,0.730000019073,2.0,0.843028835952,1,0.441361,31.2190168699
1500000US150010216082,11.0,1,0.0133811221494,1,0.730000019073,2.0,0.843028835952,1,0.441361,31.2190168699
1500000US150010216082,11.0,1,0.209251280414,1,0.730000019073,2.0,0.843028835952,1,0.441361,31.2190168699
1500000US150010216082,11.0,1,0.174505563602,1,0.730000019073,2.0,0.843028835952,1,0.441361,31.2190168699
1500000US150010216082,11.0,1,0.0145909624061,1,0.730000019073,2.0,0.843028835952,1,0.441361,31.2190168699
1500000US150010216082,11.0,1,0.0181571344617,1,0.730000019073,2.0,0.843028835952,1,0.441361,31.2190168699
1500000US150010216082,11.0,1,0.0645337627839,1,0.730000019073,2.0,0.843028835952,1,0.441361,31.2190168699
1500000US150010216082,11.0,1,0.029943480402,1,0.730000019073,2.0,0.843028835952,1,0.441361,31.2190168699
1500000US150010216082,11.0,1,0.247305666657,1,0.730000019073,2.0,0.843028835952,1,0.441361,31.2190168699
1500000US150010216082,11.0,1,9.99269398167,1,0.730000019073,2.0,0.843028835952,1,0.441361,31.2190168699
1500000US150010216082,11.0,1,0.0138975110058,1,0.730000019073,2.0,0.843028835952,1,0.441361,31.2190168699
1500000US150010216082,11.0,1,8.39249802844,1,0.730000019073,2.0,0.843028835952,1,0.441361,31.2190168699
1500000US150010216082,11.0,1,0.615953327555,1,0.730000019073,2.0,0.843028835952,1,0.441361,31.2190168699
1500000US150010216082,11.0,1,1.82732539039,1,0.730000019073,2.0,0.843028835952,1,0.441361,31.2190168699
1500000US150010216082,11.0,1,1.16698455731,1,0.730000019073,2.0,0.843028835952,1,0.441361,31.2190168699
1500000US150010216082,11.0,1,0.0221518495703,1,0.730000019073,2.0,0.843028835952,1,0.441361,31.2190168699
1500000US150010216082,11.0,1,1.26899118903,1,0.730000019073,2.0,0.843028835952,1,0.441361,31.2190168699
1500000US150010217081,16.0,1,1.13669275283,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,14.001255036,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,2.93349142439,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,0.0532864254253,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,0.952292227364,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,5.11094491989,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,4.95841235029,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,4.13730327362,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,0.465140826744,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,0.633577590595,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,16.0478773396,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,7.44586759011,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,12.0228994101,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,17.2410871392,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,0.840090079699,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,12.0352297817,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,5.83325226546,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,9.55685771621,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,2.59029362314,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,1.46464551406,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,12.0767643836,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,5.197632694,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,4.75523560302,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,0.928668339132,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,4.41504311994,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,44.15756956,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,3.86302101933,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,2.52227963446,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,4.47952801936,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,9.90757897892,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,2.74697098895,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,0.122225684834,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,3.47436365697,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,0.0191773792036,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,6.49336167481,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,13.1774140669,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,0.816047159309,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,0.291628073553,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,0.00171323603872,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,0.00299462394544,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,7.87801345903,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,2.58184783656,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,13.9076748221,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,0.545193048418,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,0.22428561487,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,15.9456619584,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,9.68757322261,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,7.84768005627,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,4.04740046076,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,0.347946925231,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,0.0116133141399,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,6.9825548725,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,0.235413322113,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,0.00199437295833,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,10.13240263,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,1.48508643448,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,8.06931710936,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,15.711116241,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,176.000886197,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,0.217673884386,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,0.747285769149,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,10.881272379,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,15.2049752599,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,1.42489770958,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,2.28460955004,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,17.6974479617,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,2.95369243751,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,5.37993984561,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,3.34901186412,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,0.362758538018,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,22.2769106446,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,1.52802793032,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,1.91905801152,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,258.577323475,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,19.5894495779,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,13.1853140922,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,4.7815215939,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,8.91192389063,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,4.43227163635,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010217081,16.0,1,30.8304530424,1,1.0,81.0,200.067245718,1,2.39909,14.1483175046
1500000US150010218002,11.0,2,9.52762705446,1,1.0,81.0,32.4766870923,1,0.155524,36.3474184235
1500000US150010218002,11.0,2,0.115609094857,1,1.0,81.0,32.4766870923,1,0.155524,36.3474184235
1500000US150010218002,11.0,2,24.9910151743,1,1.0,81.0,32.4766870923,1,0.155524,36.3474184235
1500000US150010218002,11.0,2,0.476654265773,1,1.0,81.0,32.4766870923,1,0.155524,36.3474184235
1500000US150010218002,11.0,2,1.61534140394,1,1.0,81.0,32.4766870923,1,0.155524,36.3474184235
1500000US150010218002,11.0,2,6.94257422286,1,1.0,81.0,32.4766870923,1,0.155524,36.3474184235
1500000US150010218002,11.0,2,2.65456171947,1,1.0,81.0,32.4766870923,1,0.155524,36.3474184235
1500000US150010218002,11.0,2,0.799794424304,1,1.0,81.0,32.4766870923,1,0.155524,36.3474184235
1500000US150010218002,11.0,2,8.0440556364,1,1.0,81.0,32.4766870923,1,0.155524,36.3474184235
1500000US150010218002,11.0,2,7.00208618293,1,1.0,81.0,32.4766870923,1,0.155524,36.3474184235
1500000US150010218002,11.0,2,14.3839960708,1,1.0,81.0,32.4766870923,1,0.155524,36.3474184235
1500000US150010218002,11.0,2,7.86539061635,1,1.0,81.0,32.4766870923,1,0.155524,36.3474184235
1500000US150010218002,11.0,2,3.76832924848,1,1.0,81.0,32.4766870923,1,0.155524,36.3474184235
1500000US150010218002,11.0,2,19.8644663513,1,1.0,81.0,32.4766870923,1,0.155524,36.3474184235
1500000US150010218002,11.0,2,4.32468431567,1,1.0,81.0,32.4766870923,1,0.155524,36.3474184235
1500000US150010218002,11.0,2,0.428659384091,1,1.0,81.0,32.4766870923,1,0.155524,36.3474184235
1500000US150010218002,11.0,2,5.54712818574,1,1.0,81.0,32.4766870923,1,0.155524,36.3474184235
1500000US150010218002,11.0,2,0.0658268068958,1,1.0,81.0,32.4766870923,1,0.155524,36.3474184235
1500000US150010218003,8.0,2,6.04872683158,1,0.920000016689,80.0,1.13417280157,1,0.0476883,62.8827080665
1500000US150010218003,8.0,2,26.5996927862,1,0.920000016689,80.0,1.13417280157,1,0.0476883,62.8827080665
1500000US150010218003,8.0,2,0.0201085299487,1,0.920000016689,80.0,1.13417280157,1,0.0476883,62.8827080665
1500000US150010218003,8.0,2,25.3778061338,1,0.920000016689,80.0,1.13417280157,1,0.0476883,62.8827080665
1500000US150010218003,8.0,2,0.00906692307827,1,0.920000016689,80.0,1.13417280157,1,0.0476883,62.8827080665
1500000US150010218003,8.0,2,2.63991906467,1,0.920000016689,80.0,1.13417280157,1,0.0476883,62.8827080665
1500000US150010218003,8.0,2,0.480121601199,1,0.920000016689,80.0,1.13417280157,1,0.0476883,62.8827080665
1500000US150010218003,8.0,2,0.408694433436,1,0.920000016689,80.0,1.13417280157,1,0.0476883,62.8827080665
1500000US150010218003,8.0,2,2.58498174789,1,0.920000016689,80.0,1.13417280157,1,0.0476883,62.8827080665
1500000US150010218003,8.0,2,0.489107918767,1,0.920000016689,80.0,1.13417280157,1,0.0476883,62.8827080665
1500000US150010218004,9.0,1,6.21358348491,1,0.899999976158,81.0,25.2278504881,1,0.285334,75.6207522369
1500000US150010218004,9.0,1,3.72231918037,1,0.899999976158,81.0,25.2278504881,1,0.285334,75.6207522369
1500000US150010218004,9.0,1,7.20900093689,1,0.899999976158,81.0,25.2278504881,1,0.285334,75.6207522369
1500000US150010218004,9.0,1,0.00597906970847,1,0.899999976158,81.0,25.2278504881,1,0.285334,75.6207522369
1500000US150010218004,9.0,1,0.0800943351113,1,0.899999976158,81.0,25.2278504881,1,0.285334,75.6207522369
1500000US150010218004,9.0,1,10.6839498783,1,0.899999976158,81.0,25.2278504881,1,0.285334,75.6207522369
1500000US150010218004,9.0,1,8.65852727992,1,0.899999976158,81.0,25.2278504881,1,0.285334,75.6207522369
1500000US150010218004,9.0,1,0.523294818358,1,0.899999976158,81.0,25.2278504881,1,0.285334,75.6207522369
1500000US150010218004,9.0,1,3.49123794724,1,0.899999976158,81.0,25.2278504881,1,0.285334,75.6207522369
1500000US150010218004,9.0,1,15.4430526429,1,0.899999976158,81.0,25.2278504881,1,0.285334,75.6207522369
1500000US150010218004,9.0,1,12.3192515415,1,0.899999976158,81.0,25.2278504881,1,0.285334,75.6207522369
1500000US150010218004,9.0,1,17.9546900324,1,0.899999976158,81.0,25.2278504881,1,0.285334,75.6207522369
